timestamp,open,high,low,close,volume,datetime_str
1704445200000,2252.24,2269.0,2252.23,2264.59,26133.9653,2024-01-05T09:00:00Z
1704448800000,2264.6,2265.89,2233.23,2240.31,14816.2616,2024-01-05T10:00:00Z
1704452400000,2240.32,2249.77,2238.96,2241.97,13474.3408,2024-01-05T11:00:00Z
1704456000000,2241.97,2253.64,2234.29,2242.03,13639.4615,2024-01-05T12:00:00Z
1704459600000,2242.04,2251.9,2237.28,2247.41,17264.5888,2024-01-05T13:00:00Z
1704463200000,2247.41,2252.77,2221.0,2226.79,29039.8466,2024-01-05T14:00:00Z
1704466800000,2226.8,2242.27,2218.0,2224.99,27168.394,2024-01-05T15:00:00Z
1704470400000,2225.0,2233.34,2210.01,2211.82,18457.0341,2024-01-05T16:00:00Z
1704474000000,2211.82,2232.79,2206.17,2232.1,19964.2276,2024-01-05T17:00:00Z
1704477600000,2232.1,2238.6,2224.2,2233.84,9113.1795,2024-01-05T18:00:00Z
1704481200000,2233.85,2240.67,2229.89,2234.26,8570.5586,2024-01-05T19:00:00Z
1704484800000,2234.26,2261.0,2234.25,2248.36,15134.2859,2024-01-05T20:00:00Z
1704488400000,2248.36,2248.74,2234.18,2246.39,8384.8671,2024-01-05T21:00:00Z
1704492000000,2246.4,2249.4,2238.22,2247.75,5201.6457,2024-01-05T22:00:00Z
1704495600000,2247.76,2277.21,2247.75,2268.78,28570.5757,2024-01-05T23:00:00Z
1704499200000,2268.78,2270.0,2257.87,2262.95,10606.0877,2024-01-06T00:00:00Z
1704502800000,2262.94,2263.29,2253.28,2254.91,7665.4264,2024-01-06T01:00:00Z
1704506400000,2254.92,2258.01,2251.0,2255.17,7072.2755,2024-01-06T02:00:00Z
1704510000000,2255.18,2256.2,2250.4,2252.99,4062.399,2024-01-06T03:00:00Z
1704513600000,2253.0,2255.66,2245.42,2246.79,5548.7886,2024-01-06T04:00:00Z
1704517200000,2246.79,2249.72,2229.63,2235.19,14871.2131,2024-01-06T05:00:00Z
1704520800000,2235.2,2235.6,2216.4,2219.34,18707.5482,2024-01-06T06:00:00Z
1704524400000,2219.35,2233.13,2216.4,2233.12,11531.0763,2024-01-06T07:00:00Z
1704528000000,2233.13,2238.05,2228.58,2237.54,7452.6581,2024-01-06T08:00:00Z
1704531600000,2237.54,2240.0,2233.8,2234.6,7160.5431,2024-01-06T09:00:00Z
1704535200000,2234.6,2239.2,2229.92,2235.94,6977.8224,2024-01-06T10:00:00Z
1704538800000,2235.95,2239.13,2231.03,2238.67,6223.5521,2024-01-06T11:00:00Z
1704542400000,2238.67,2241.76,2228.37,2232.2,6699.843,2024-01-06T12:00:00Z
1704546000000,2232.2,2238.99,2228.4,2237.01,10627.1919,2024-01-06T13:00:00Z
1704549600000,2237.0,2248.27,2236.4,2240.94,15596.2437,2024-01-06T14:00:00Z
1704553200000,2240.93,2248.32,2237.79,2246.4,8155.4921,2024-01-06T15:00:00Z
1704556800000,2246.41,2249.84,2243.36,2245.55,5908.42,2024-01-06T16:00:00Z
1704560400000,2245.54,2252.45,2243.02,2248.67,6037.2146,2024-01-06T17:00:00Z
1704564000000,2248.67,2254.77,2245.0,2246.91,5357.8165,2024-01-06T18:00:00Z
1704567600000,2246.92,2247.66,2237.5,2244.63,4931.1215,2024-01-06T19:00:00Z
1704571200000,2244.64,2247.5,2233.0,2241.76,6925.3863,2024-01-06T20:00:00Z
1704574800000,2241.77,2242.51,2235.47,2240.15,4274.5213,2024-01-06T21:00:00Z
1704578400000,2240.15,2241.01,2231.0,2237.45,4496.8548,2024-01-06T22:00:00Z
1704582000000,2237.45,2240.78,2230.62,2240.78,7178.3694,2024-01-06T23:00:00Z
1704585600000,2240.77,2254.0,2238.52,2249.61,8349.6894,2024-01-07T00:00:00Z
1704589200000,2249.61,2254.03,2241.2,2241.2,7214.8161,2024-01-07T01:00:00Z
1704592800000,2241.2,2248.78,2235.58,2240.2,6665.3952,2024-01-07T02:00:00Z
1704596400000,2240.19,2246.45,2240.19,2242.2,5402.7349,2024-01-07T03:00:00Z
1704600000000,2242.19,2248.76,2242.19,2248.69,5703.6005,2024-01-07T04:00:00Z
1704603600000,2248.68,2250.67,2241.2,2242.99,4707.6653,2024-01-07T05:00:00Z
1704607200000,2242.99,2250.9,2241.0,2249.59,5520.5631,2024-01-07T06:00:00Z
1704610800000,2249.59,2251.44,2246.06,2249.15,5428.305,2024-01-07T07:00:00Z
1704614400000,2249.15,2253.0,2238.73,2239.76,7777.477,2024-01-07T08:00:00Z
1704618000000,2239.76,2242.2,2230.26,2233.54,8730.3643,2024-01-07T09:00:00Z
1704621600000,2233.55,2239.81,2232.86,2237.4,5826.0259,2024-01-07T10:00:00Z
1704625200000,2237.39,2243.03,2234.41,2237.04,6774.5061,2024-01-07T11:00:00Z
1704628800000,2237.05,2241.94,2231.6,2237.84,7508.7333,2024-01-07T12:00:00Z
1704632400000,2237.85,2258.01,2237.6,2252.09,16850.788,2024-01-07T13:00:00Z
1704636000000,2252.1,2255.0,2243.46,2249.44,7833.5215,2024-01-07T14:00:00Z
1704639600000,2249.44,2249.9,2222.46,2230.83,17307.3952,2024-01-07T15:00:00Z
1704643200000,2230.83,2235.7,2221.8,2226.51,10099.5469,2024-01-07T16:00:00Z
1704646800000,2226.52,2243.0,2221.0,2239.23,9388.3383,2024-01-07T17:00:00Z
1704650400000,2239.23,2249.07,2236.71,2245.18,6053.6989,2024-01-07T18:00:00Z
1704654000000,2245.18,2249.98,2241.73,2248.6,5084.4011,2024-01-07T19:00:00Z
1704657600000,2248.6,2251.27,2239.04,2239.05,8492.141,2024-01-07T20:00:00Z
1704661200000,2239.05,2244.37,2234.48,2239.76,4930.1153,2024-01-07T21:00:00Z
1704664800000,2239.76,2239.76,2208.17,2216.39,19412.1331,2024-01-07T22:00:00Z
1704668400000,2216.4,2224.9,2203.46,2221.42,16076.7373,2024-01-07T23:00:00Z
1704672000000,2221.42,2224.41,2188.88,2194.6,23597.2688,2024-01-08T00:00:00Z
1704675600000,2194.6,2209.78,2192.9,2203.97,12644.1219,2024-01-08T01:00:00Z
1704679200000,2203.98,2208.0,2171.54,2183.78,25726.363,2024-01-08T02:00:00Z
1704682800000,2183.79,2196.45,2166.38,2190.87,28249.0491,2024-01-08T03:00:00Z
1704686400000,2190.88,2198.4,2188.0,2196.47,11224.9662,2024-01-08T04:00:00Z
1704690000000,2196.48,2197.92,2188.89,2196.59,11097.3588,2024-01-08T05:00:00Z
1704693600000,2196.59,2223.99,2194.67,2213.22,24182.3678,2024-01-08T06:00:00Z
1704697200000,2213.22,2230.0,2212.37,2224.08,16001.7468,2024-01-08T07:00:00Z
1704700800000,2224.07,2234.0,2220.79,2221.88,13324.1107,2024-01-08T08:00:00Z
1704704400000,2221.88,2225.19,2204.47,2211.06,12675.8747,2024-01-08T09:00:00Z
1704708000000,2211.06,2229.46,2208.08,2226.47,11709.8671,2024-01-08T10:00:00Z
1704711600000,2226.46,2242.0,2220.33,2240.61,18520.1762,2024-01-08T11:00:00Z
1704715200000,2240.61,2269.64,2239.81,2265.19,45465.9318,2024-01-08T12:00:00Z
1704718800000,2265.2,2275.0,2259.31,2265.47,24139.81,2024-01-08T13:00:00Z
1704722400000,2265.48,2272.71,2256.07,2261.18,18441.7611,2024-01-08T14:00:00Z
1704726000000,2261.18,2283.02,2256.03,2269.59,25079.0589,2024-01-08T15:00:00Z
1704729600000,2269.59,2285.0,2259.39,2263.63,19796.1459,2024-01-08T16:00:00Z
1704733200000,2263.63,2307.69,2261.24,2306.82,33148.9935,2024-01-08T17:00:00Z
1704736800000,2306.82,2340.32,2305.3,2335.99,62013.4583,2024-01-08T18:00:00Z
1704740400000,2335.98,2358.2,2323.29,2354.56,44381.3307,2024-01-08T19:00:00Z
1704744000000,2354.57,2357.79,2334.23,2336.4,21333.6107,2024-01-08T20:00:00Z
1704747600000,2336.39,2347.39,2332.71,2337.08,13486.7019,2024-01-08T21:00:00Z
1704751200000,2337.08,2342.57,2332.9,2337.63,8332.9606,2024-01-08T22:00:00Z
1704754800000,2337.63,2337.63,2325.36,2330.44,14834.5202,2024-01-08T23:00:00Z
1704758400000,2330.43,2336.7,2289.98,2306.9,33340.2527,2024-01-09T00:00:00Z
1704762000000,2306.89,2315.18,2296.56,2309.36,19092.9739,2024-01-09T01:00:00Z
1704765600000,2309.35,2316.6,2306.0,2312.1,9560.0333,2024-01-09T02:00:00Z
1704769200000,2312.09,2314.69,2307.02,2309.13,9382.4544,2024-01-09T03:00:00Z
1704772800000,2309.12,2318.0,2300.4,2315.2,8726.1326,2024-01-09T04:00:00Z
1704776400000,2315.2,2319.01,2301.4,2308.77,9108.7656,2024-01-09T05:00:00Z
1704780000000,2308.77,2309.08,2297.26,2302.0,8630.946,2024-01-09T06:00:00Z
1704783600000,2302.0,2310.64,2298.58,2306.05,8529.9324,2024-01-09T07:00:00Z
1704787200000,2306.05,2311.3,2290.26,2291.28,11885.1589,2024-01-09T08:00:00Z
1704790800000,2291.28,2297.22,2285.4,2291.37,14051.9445,2024-01-09T09:00:00Z
1704794400000,2291.37,2301.73,2289.0,2292.4,9995.6604,2024-01-09T10:00:00Z
1704798000000,2292.4,2303.09,2289.14,2298.76,9746.6547,2024-01-09T11:00:00Z
1704801600000,2298.77,2304.21,2226.78,2264.2,28207.9071,2024-01-09T12:00:00Z
1704805200000,2264.2,2283.38,2260.7,2275.25,36739.6077,2024-01-09T13:00:00Z
1704808800000,2275.25,2283.02,2241.0,2247.4,24287.8317,2024-01-09T14:00:00Z
1704812400000,2247.39,2268.64,2241.58,2257.18,21766.7984,2024-01-09T15:00:00Z
1704816000000,2257.18,2265.89,2243.41,2264.43,21806.2349,2024-01-09T16:00:00Z
1704819600000,2264.43,2270.57,2256.07,2264.0,11924.7723,2024-01-09T17:00:00Z
1704823200000,2264.0,2278.03,2258.69,2275.94,10444.9729,2024-01-09T18:00:00Z
1704826800000,2275.93,2277.78,2258.22,2270.91,10069.4162,2024-01-09T19:00:00Z
1704830400000,2270.91,2273.91,2247.72,2250.61,17897.9833,2024-01-09T20:00:00Z
1704834000000,2250.6,2371.0,2247.74,2317.66,131930.6011,2024-01-09T21:00:00Z
1704837600000,2317.65,2371.72,2314.61,2340.9,59998.629,2024-01-09T22:00:00Z
1704841200000,2340.91,2346.75,2316.22,2344.29,24329.3291,2024-01-09T23:00:00Z
